4;91;127
4;92;127
4;93;127
4;94;127
4;95;127
4;96;127
4;97;127
4;98;127
4;99;127
4;100;127
4;101;127
4;102;127
4;103;127
4;104;127
4;105;127
4;106;127
4;107;127
4;108;127
4;109;127
4;110;127
4;111;127
4;112;127
4;113;127
4;114;127
4;115;127
4;116;127
4;117;127
4;118;127
4;119;127
4;120;127
4;121;127
4;122;127
4;123;127
4;124;127
4;125;127
4;126;127
4;127;127

4;6;45
4;5;45
4;4;46
4;3;47 //Peak of Mount Auburn
4;4;48
4;5;49
4;6;49
4;4;50
4;3;51 //Peak of Mount Frost
4;4;52
4;5;53
4;6;54
4;5;55
4;4;56
4;3;57 //Peak of Mount Vernal
4;4;58
4;5;59
4;6;60
4;5;61
4;4;62
4;3;63 //Peak of Mount Heliod
4;4;64
4;5;65
4;6;66
